"","item_id","subj_id","sigma","T_0s","T_1s","SC","category","group","O_0i","RT","zRT","zSC","item_stim","sigma30RT","tau10RT"
"3284",33,72,57.5916447187949,-106.162372946334,-22.7300500147589,0.342394310309893,"outgroup",1,24.4997074911051,786.660935829061,-0.0420114467937842,0.383387529812351,"blue",-0.0416570207736723,1.41482447347119
"3301",34,72,-352.242541573085,-106.162372946334,-22.7300500147589,0.342394310309893,"outgroup",1,-5.43016221328216,346.896879832794,-1.84257599421976,0.383387529812351,"blue",-1.56990684953624,-1.36732970061049
"3463",35,72,6.96804397342312,-106.162372946334,-22.7300500147589,0.342394310309893,"outgroup",1,29.7761940684048,741.313821660989,-0.227680113856929,0.383387529812351,"blue",-1.43345156039684,-1.3165966630123
"3577",36,72,361.458512062274,-106.162372946334,-22.7300500147589,0.342394310309893,"outgroup",1,91.559297737316,1157.58739341875,1.47670528353392,0.383387529812351,"blue",0.245706993284254,0.204654218297192
"3645",37,72,-42.2445620581129,-106.162372946334,-22.7300500147589,0.342394310309893,"outgroup",1,-115.168972291936,547.156049269113,-1.02263731149334,0.383387529812351,"blue",-1.59060783234239,-0.254318724354296
"3719",38,72,-226.417730047053,-106.162372946334,-22.7300500147589,0.342394310309893,"outgroup",1,-59.6326213855809,418.519232186528,-1.54932631477693,0.383387529812351,"blue",0.516628532140779,0.722384506713699
"3842",39,72,287.327004681563,-106.162372946334,-22.7300500147589,0.342394310309893,"outgroup",1,-86.7408225184856,905.155765782239,0.443152329003235,0.383387529812351,"blue",-0.107365569504615,-1.14721611855973
"3997",40,72,-71.385258939914,-106.162372946334,-22.7300500147589,0.342394310309893,"outgroup",1,-72.9448367449811,560.239487934266,-0.969068640980857,0.383387529812351,"blue",-0.801258338357499,-0.671029494945335
"4084",41,72,-66.7736223887628,-106.162372946334,-22.7300500147589,0.342394310309893,"outgroup",1,20.3579088405282,658.153870070927,-0.568169197848818,0.383387529812351,"blue",1.54951631405226,-0.325563140877489
"4122",42,72,-59.1800007242879,-106.162372946334,-22.7300500147589,0.342394310309893,"outgroup",1,4.36342748552826,649.753010380402,-0.602565574543114,0.383387529812351,"blue",-0.933981959937136,-0.471188915387824
"4294",43,72,-61.9539569149242,-106.162372946334,-22.7300500147589,0.342394310309893,"outgroup",1,69.5517462569344,712.167372961172,-0.347016975286793,0.383387529812351,"blue",-0.51351169897934,-1.06032814085176
"4311",44,72,-5.43224955460898,-106.162372946334,-22.7300500147589,0.342394310309893,"outgroup",1,-39.6657711036001,659.471562960952,-0.562774052270582,0.383387529812351,"blue",1.79216858735137,0.89153154663156
"4464",45,72,-209.016933981518,-106.162372946334,-22.7300500147589,0.342394310309893,"outgroup",1,63.1187164964245,558.671366134067,-0.975489139611849,0.383387529812351,"blue",-0.508696807214122,-1.35873138413713
"4590",46,72,106.112426278604,-106.162372946334,-22.7300500147589,0.342394310309893,"outgroup",1,-3.86222654470155,806.819783353064,0.0405266908137906,0.383387529812351,"blue",-0.642553576024361,0.517906931675882
"4663",47,72,-265.053355088163,-106.162372946334,-22.7300500147589,0.342394310309893,"outgroup",1,22.7553183041184,462.271546835117,-1.37018737527082,0.383387529812351,"blue",0.378403543922809,0.239802635809045
"4783",48,72,7.64237685906863,-106.162372946334,-22.7300500147589,0.342394310309893,"outgroup",1,-187.593046588392,524.618913889838,-1.11491308167317,0.383387529812351,"blue",-0.560997422451547,0.650702564395249
"4822",49,72,-200.068511227476,-106.162372946334,-22.7300500147589,0.342394310309893,"outgroup",1,28.1711895984398,532.672261990125,-1.08193955216402,0.383387529812351,"blue",-1.51619324537195,0.592767667713009
"4983",50,72,3.86332579299446,-106.162372946334,-22.7300500147589,0.342394310309893,"outgroup",1,-58.9367435143256,649.49616589783,-0.603617195436669,0.383387529812351,"blue",-0.699078722978997,-2.0468662286057
"43",1,73,208.864351149512,64.0948533365365,38.2346528520521,-0.0664986412142823,"ingroup",-1,-16.9466882707156,981.439847588534,0.755488936237283,-0.0395675967949982,"red",1.50715878869883,1.32408187773978
"121",2,73,140.658517776567,64.0948533365365,38.2346528520521,-0.0664986412142823,"ingroup",-1,-83.3272906986877,846.853411787617,0.204439887177188,-0.0395675967949982,"red",-0.349316411230553,-0.116075055974307
"286",3,73,94.5637867370121,64.0948533365365,38.2346528520521,-0.0664986412142823,"ingroup",-1,-92.2646045815358,791.821366865214,-0.0208826413663306,-0.0395675967949982,"red",-0.136562578779801,-0.048336277832303
"323",4,73,-239.394327148791,64.0948533365365,38.2346528520521,-0.0664986412142823,"ingroup",-1,25.7225198114996,575.850377372446,-0.905151607078448,-0.0395675967949982,"red",1.50478984392366,0.695675875192966
"452",5,73,154.320967988794,64.0948533365365,38.2346528520521,-0.0664986412142823,"ingroup",-1,-120.010390076352,823.832762622179,0.110184424092297,-0.0395675967949982,"red",0.140466035775434,0.108525135566228
"567",6,73,-285.380774052801,64.0948533365365,38.2346528520521,-0.0664986412142823,"ingroup",-1,-35.6426608797863,468.498749777151,-1.34469079205951,-0.0395675967949982,"red",-0.000271266057936807,-1.65295308509054
"695",7,73,-37.8891979751132,64.0948533365365,38.2346528520521,-0.0664986412142823,"ingroup",-1,138.723634606007,890.356621340631,0.382558893840765,-0.0395675967949982,"red",1.16789379030004,2.13937729090137
"773",8,73,-2.69138220300161,64.0948533365365,38.2346528520521,-0.0664986412142823,"ingroup",-1,40.9036492610764,827.734451767813,0.126159452189553,-0.0395675967949982,"red",0.45450447707548,1.01633823840837
"824",9,73,16.5389931706941,64.0948533365365,38.2346528520521,-0.0664986412142823,"ingroup",-1,7.97160292426665,814.032780804698,0.0700594989526098,-0.0395675967949982,"red",-0.0235634293939376,-0.410575404583878
"935",10,73,53.8478218331344,64.0948533365365,38.2346528520521,-0.0664986412142823,"ingroup",-1,-4.63128883170157,838.73871771117,0.171215183457016,-0.0395675967949982,"red",0.975563772522575,0.886695124972351
"1078",11,73,-8.38419414767375,64.0948533365365,38.2346528520521,-0.0664986412142823,"ingroup",-1,-139.42301032029,641.714980241774,-0.635476386378261,-0.0395675967949982,"red",0.129079401560272,1.14177619781475
"1113",12,73,29.1792926498399,64.0948533365365,38.2346528520521,-0.0664986412142823,"ingroup",-1,-105.996238655511,712.705238704066,-0.344814744397919,-0.0395675967949982,"red",0.0810606462950284,0.251445055572299
"1281",13,73,-64.6292503232137,64.0948533365365,38.2346528520521,-0.0664986412142823,"ingroup",-1,-43.8347105227959,681.058223863728,-0.47438989310871,-0.0395675967949982,"red",1.67386085091893,1.95606298063668
"1398",14,73,-480.529102712198,64.0948533365365,38.2346528520521,-0.0664986412142823,"ingroup",-1,-116.510742068241,192.482339929299,-2.47480898908664,-0.0395675967949982,"red",1.459075867803,1.53388464792436
"1463",15,73,-165.660126262816,64.0948533365365,38.2346528520521,-0.0664986412142823,"ingroup",-1,6.6149456352723,630.477004082194,-0.681489017883395,-0.0395675967949982,"red",0.757631065754352,0.476076292959532
"1515",16,73,-148.145065680821,64.0948533365365,38.2346528520521,-0.0664986412142823,"ingroup",-1,74.2063157724625,715.583434801379,-0.333030293661897,-0.0395675967949982,"red",0.658695404081261,0.595253450124504
"1669",17,73,-140.171353071249,64.0948533365365,38.2346528520521,-0.0664986412142823,"ingroup",-1,-57.3415467950001,592.009284843489,-0.838990774875868,-0.0395675967949982,"red",-1.43150547312358,-1.20249629651958
"1778",18,73,-130.115486045332,64.0948533365365,38.2346528520521,-0.0664986412142823,"ingroup",-1,76.9919740150269,736.398672679432,-0.247804639453863,-0.0395675967949982,"red",1.17980194765437,0.778699340402254
"1897",19,73,61.4951619474056,64.0948533365365,38.2346528520521,-0.0664986412142823,"ingroup",-1,123.670766560525,974.688113217668,0.727844717988757,-0.0395675967949982,"red",-0.715445472211564,-0.60278458125433
"1998",20,73,-150.960669351659,64.0948533365365,38.2346528520521,-0.0664986412142823,"ingroup",-1,-80.7810890884137,557.780426269665,-0.979136992845549,-0.0395675967949982,"red",1.07142369514299,-0.734392789777688
"2056",21,73,-0.0352831947103759,64.0948533365365,38.2346528520521,-0.0664986412142823,"ingroup",-1,44.5928682872463,834.079769802274,0.152139644384002,-0.0395675967949982,"red",0.834832913642548,-0.714592379521336
"2111",22,73,44.8034604563813,64.0948533365365,38.2346528520521,-0.0664986412142823,"ingroup",-1,13.5025211176879,847.828166283807,0.208430910009438,-0.0395675967949982,"red",-0.942844144718632,-1.53631360972418
"2270",23,73,181.598564337931,64.0948533365365,38.2346528520521,-0.0664986412142823,"ingroup",-1,12.4207086641369,983.541457711805,0.764093742903214,-0.0395675967949982,"red",0.0671848570785204,0.927954371180128
"2394",24,73,165.42738402373,64.0948533365365,38.2346528520521,-0.0664986412142823,"ingroup",-1,189.421179096747,1144.37074783021,1.42259121223107,-0.0395675967949982,"red",1.14857136544497,1.04287166558276
"2424",25,73,264.947589283708,64.0948533365365,38.2346528520521,-0.0664986412142823,"ingroup",-1,-126.851553081307,927.618220912139,0.535122329287633,-0.0395675967949982,"red",1.08011655987216,0.916640740771785
"2528",26,73,-73.2392855745266,64.0948533365365,38.2346528520521,-0.0664986412142823,"outgroup",1,-88.2826807565328,768.469524082782,-0.116494139527218,-0.0395675967949982,"blue",0.657193337297372,0.894958941886632
"2672",27,73,-38.9675409123375,64.0948533365365,38.2346528520521,-0.0664986412142823,"outgroup",1,72.2229646221591,963.246914123663,0.681000012997945,-0.0395675967949982,"blue",1.60438912222674,2.33996884426841
"2789",28,73,-80.2378754595657,64.0948533365365,38.2346528520521,-0.0664986412142823,"outgroup",1,5.46546812453661,855.219083078813,0.238692188921636,-0.0395675967949982,"blue",1.35532282748712,0.937878598565365
"2840",29,73,-68.6803125802037,64.0948533365365,38.2346528520521,-0.0664986412142823,"outgroup",1,-91.9574360320999,769.353741801538,-0.112873809364056,-0.0395675967949982,"blue",1.72565893979771,-0.182781534735523
"2968",30,73,-147.590489774271,64.0948533365365,38.2346528520521,-0.0664986412142823,"outgroup",1,-72.1019984376032,710.299002201967,-0.354666809566334,-0.0395675967949982,"blue",-1.02534950640511,-1.78335443661746
"3083",31,73,66.345777959055,64.0948533365365,38.2346528520521,-0.0664986412142823,"outgroup",1,-95.8762819186885,900.460986454208,0.423930082207986,-0.0395675967949982,"blue",0.365880499926155,0.219667429258294
"3164",32,73,262.095986352086,64.0948533365365,38.2346528520521,-0.0664986412142823,"outgroup",1,-40.8131058840308,1151.2743708819,1.45085732162805,-0.0395675967949982,"blue",0.658269890247938,-1.30065652633935
"3203",33,73,196.417638665584,64.0948533365365,38.2346528520521,-0.0664986412142823,"outgroup",1,24.4997074911051,1150.90883657053,1.44936068243497,-0.0395675967949982,"blue",1.36331196849638,1.19232989562167
"3368",34,73,376.440512861405,64.0948533365365,38.2346528520521,-0.0664986412142823,"outgroup",1,-5.43016221328216,1301.00184106196,2.06389963581004,-0.0395675967949982,"blue",1.05261861767736,0.0401421865625964
"3420",35,73,166.529368749169,64.0948533365365,38.2346528520521,-0.0664986412142823,"outgroup",1,29.7761940684048,1126.29705323142,1.34859049913987,-0.0395675967949982,"blue",0.828289927461446,0.901901651795295
"3549",36,73,77.7089382522414,64.0948533365365,38.2346528520521,-0.0664986412142823,"outgroup",1,91.559297737316,1099.2597264034,1.23788920038682,-0.0395675967949982,"blue",-0.31953171366614,1.87662192938792
"3639",37,73,-165.974378797761,64.0948533365365,38.2346528520521,-0.0664986412142823,"outgroup",1,-115.168972291936,648.848139324145,-0.60627046747757,-0.0395675967949982,"blue",0.785225382392139,1.45165655261453
"3776",38,73,240.087089842115,64.0948533365365,38.2346528520521,-0.0664986412142823,"outgroup",1,-59.6326213855809,1110.44595887038,1.28368997315274,-0.0395675967949982,"blue",1.29862105533404,1.98351173816897
"3823",39,73,-13.0254297625319,64.0948533365365,38.2346528520521,-0.0664986412142823,"outgroup",1,-86.7408225184856,830.225238132824,0.136357697277802,-0.0395675967949982,"blue",0.237745559791095,0.377402493407753
"3934",40,73,-376.318478466491,64.0948533365365,38.2346528520521,-0.0664986412142823,"outgroup",1,-72.9448367449811,480.728175202369,-1.29461878286323,-0.0395675967949982,"blue",1.20618005395766,1.97786654214196
"4018",41,73,44.1252790334757,64.0948533365365,38.2346528520521,-0.0664986412142823,"outgroup",1,20.3579088405282,994.474678287846,0.808858586891677,-0.0395675967949982,"blue",0.136807093672562,0.681604977444881
"4195",42,73,286.365420957676,64.0948533365365,38.2346528520521,-0.0664986412142823,"outgroup",1,4.36342748552826,1220.72033885705,1.73519603961276,-0.0395675967949982,"blue",0.114873909870566,1.51737798288268
"4252",43,73,-210.623197939843,64.0948533365365,38.2346528520521,-0.0664986412142823,"outgroup",1,69.5517462569344,788.920038730933,-0.032761803630289,-0.0395675967949982,"blue",-0.509507092227257,-0.0550586060778465
"4365",44,73,176.368945097513,64.0948533365365,38.2346528520521,-0.0664986412142823,"outgroup",1,-39.6657711036001,1066.69466440775,1.10455521068352,-0.0395675967949982,"blue",0.728164443994156,-1.47899762114779
"4494",45,73,119.8634225101,64.0948533365365,38.2346528520521,-0.0664986412142823,"outgroup",1,63.1187164964245,1112.97362942037,1.29403923639476,-0.0395675967949982,"blue",-1.11184624958022,-0.11189172609011
"4557",46,73,-112.814352492482,64.0948533365365,38.2346528520521,-0.0664986412142823,"outgroup",1,-3.86222654470155,813.314911376658,0.0671202631870094,-0.0395675967949982,"blue",-1.79382098473927,-1.79346217717826
"4675",47,73,-230.37919202365,64.0948533365365,38.2346528520521,-0.0664986412142823,"outgroup",1,22.7553183041184,722.36761669431,-0.305253222677713,-0.0395675967949982,"blue",1.22501147782474,1.08326590382866
"4762",48,73,90.0434361186476,64.0948533365365,38.2346528520521,-0.0664986412142823,"outgroup",1,-187.593046588392,832.441879944097,0.145433488273676,-0.0395675967949982,"blue",-0.019083598846261,0.0220114202472552
"4857",49,73,150.881842444587,64.0948533365365,38.2346528520521,-0.0664986412142823,"outgroup",1,28.1711895984398,1109.04452245687,1.27795194912093,-0.0395675967949982,"blue",0.00421482883259878,0.848764693011446
"4989",50,73,299.049761499878,64.0948533365365,38.2346528520521,-0.0664986412142823,"outgroup",1,-58.9367435143256,1170.10450839939,1.52795520531105,-0.0395675967949982,"blue",0.263069772337851,0.443283573571258
"34",1,74,-164.125918839203,12.551887440318,17.0858319386143,-1.03146569637818,"ingroup",-1,-16.9466882707156,536.920425050811,-1.06454592552615,-1.03772068666218,"red",1.71160436269995,1.14458049212427
"122",2,74,-333.837940870653,12.551887440318,17.0858319386143,-1.03146569637818,"ingroup",-1,-83.3272906986877,300.827800591389,-2.03120066620827,-1.03772068666218,"red",-0.169772353955845,0.767955000135991
"297",3,74,-161.426628616199,12.551887440318,17.0858319386143,-1.03146569637818,"ingroup",-1,-92.2646045815358,464.301798962995,-1.36187473590444,-1.03772068666218,"red",-0.858648388493138,-1.00367511448455
"315",4,74,259.412626049433,12.551887440318,17.0858319386143,-1.03146569637818,"ingroup",-1,25.7225198114996,1003.12817802166,0.844289369875,-1.03772068666218,"red",0.837965254676279,0.721258385265897
"467",5,74,266.463266338583,12.551887440318,17.0858319386143,-1.03146569637818,"ingroup",-1,-120.010390076352,864.44590842296,0.276470389239364,-1.03772068666218,"red",-0.301393519891374,0.0844862596813044
"599",6,74,510.731368986834,12.551887440318,17.0858319386143,-1.03146569637818,"ingroup",-1,-35.6426608797863,1193.08174026778,1.62203290114835,-1.03772068666218,"red",3.067548426093,1.44599014227222
"650",7,74,-145.649373458194,12.551887440318,17.0858319386143,-1.03146569637818,"ingroup",-1,138.723634606007,711.067293308542,-0.351521127899679,-1.03772068666218,"red",-0.683082442118381,-0.142689687954432
"795",8,74,155.178372467896,12.551887440318,17.0858319386143,-1.03146569637818,"ingroup",-1,40.9036492610764,914.075053889702,0.479671352637838,-1.03772068666218,"red",1.56995345843134,1.6821262253469
"887",9,74,-43.8924899671222,12.551887440318,17.0858319386143,-1.03146569637818,"ingroup",-1,7.97160292426665,682.072145117874,-0.470238506383933,-1.03772068666218,"red",0.606763437550678,0.373375505616946
"973",10,74,180.887321784684,12.551887440318,17.0858319386143,-1.03146569637818,"ingroup",-1,-4.63128883170157,894.249065113712,0.398496067798241,-1.03772068666218,"red",-0.0317625322192345,0.0472504042210096
"1068",11,74,-86.9349575690514,12.551887440318,17.0858319386143,-1.03146569637818,"ingroup",-1,-139.42301032029,491.635064271388,-1.24996175027358,-1.03772068666218,"red",0.0622762668541794,-1.12990923652597
"1118",12,74,259.710783150734,12.551887440318,17.0858319386143,-1.03146569637818,"ingroup",-1,-105.996238655511,871.707576655953,0.306202474427351,-1.03772068666218,"red",0.863736179608053,0.444172875721795
"1226",13,74,-140.891687591145,12.551887440318,17.0858319386143,-1.03146569637818,"ingroup",-1,-43.8347105227959,533.266634046789,-1.07950596251835,-1.03772068666218,"red",3.79345432846547,1.73279129031737
"1367",14,74,69.8762481103471,12.551887440318,17.0858319386143,-1.03146569637818,"ingroup",-1,-116.510742068241,671.358538202836,-0.514104166897213,-1.03772068666218,"red",0.0365825733257811,-1.34293557267866
"1453",15,74,-416.00378873999,12.551887440318,17.0858319386143,-1.03146569637818,"ingroup",-1,6.6149456352723,308.604189056012,-1.99936111682834,-1.03772068666218,"red",0.554709348054347,1.13912027612086
"1524",16,74,449.268917710928,12.551887440318,17.0858319386143,-1.03146569637818,"ingroup",-1,74.2063157724625,1241.46826564412,1.82014609611695,-1.03772068666218,"red",0.883156178103274,0.479297982600986
"1604",17,74,435.602622644127,12.551887440318,17.0858319386143,-1.03146569637818,"ingroup",-1,-57.3415467950001,1096.25410800986,1.22558303336677,-1.03772068666218,"red",-0.46299023336445,-0.106722730391869
"1745",18,74,293.015676279021,12.551887440318,17.0858319386143,-1.03146569637818,"ingroup",-1,76.9919740150269,1088.00068245478,1.1917903091851,-1.03772068666218,"red",1.37916829601923,0.574846585805473
"1843",19,74,-240.01222907481,12.551887440318,17.0858319386143,-1.03146569637818,"ingroup",-1,123.670766560525,601.651569646445,-0.799511522454806,-1.03772068666218,"red",0.630138097908871,1.91714146844709
"1905",20,74,55.5808273055242,12.551887440318,17.0858319386143,-1.03146569637818,"ingroup",-1,-80.7810890884137,692.79277037784,-0.426344110045416,-1.03772068666218,"red",1.14892628767177,0.518262838837274
"2020",21,74,-270.543106739353,12.551887440318,17.0858319386143,-1.03146569637818,"ingroup",-1,44.5928682872463,492.042793708623,-1.24829234787559,-1.03772068666218,"red",1.32108812516605,1.92873491389721
"2127",22,74,48.1027765337986,12.551887440318,17.0858319386143,-1.03146569637818,"ingroup",-1,13.5025211176879,779.598329812216,-0.0709284940898846,-1.03772068666218,"red",1.11777381789749,0.488998886879226
"2219",23,74,208.64499921617,12.551887440318,17.0858319386143,-1.03146569637818,"ingroup",-1,12.4207086641369,939.058740041036,0.581964250237662,-1.03772068666218,"red",0.131914360305914,-0.574447159453086
"2375",24,74,-16.5641426414864,12.551887440318,17.0858319386143,-1.03146569637818,"ingroup",-1,189.421179096747,890.85006861599,0.384579258301936,-1.03772068666218,"red",0.347682236481869,0.0170725538485292
"2483",25,74,286.199465241556,12.551887440318,17.0858319386143,-1.03146569637818,"ingroup",-1,-126.851553081307,877.340944320979,0.329267665777023,-1.03772068666218,"red",0.273590407373933,-0.40075615873133
"2514",26,74,-96.9627392793018,12.551887440318,17.0858319386143,-1.03146569637818,"outgroup",1,-88.2826807565328,630.919276002124,-0.679678185168693,-1.03772068666218,"blue",2.58186137556792,1.17973079388348
"2699",27,74,271.462828204008,12.551887440318,17.0858319386143,-1.03146569637818,"outgroup",1,72.2229646221591,1159.85048886413,1.48597127371847,-1.03772068666218,"blue",1.45071594741286,0.878284589536462
"2793",28,74,-97.5312785174126,12.551887440318,17.0858319386143,-1.03146569637818,"outgroup",1,5.46546812453661,724.098885645082,-0.298164736358027,-1.03772068666218,"blue",1.69687960097568,1.05868254987325
"2884",29,74,-544.039381343231,12.551887440318,17.0858319386143,-1.03146569637818,"outgroup",1,-91.9574360320999,180.167878662627,-2.52522916798732,-1.03772068666218,"blue",2.16364942634942,1.30829191007103
"2958",30,74,125.570191695445,12.551887440318,17.0858319386143,-1.03146569637818,"outgroup",1,-72.1019984376032,869.6328892958,0.297707899991929,-1.03772068666218,"blue",0.449154757258656,-0.476160648522006
"3014",31,74,80.4487793349689,12.551887440318,17.0858319386143,-1.03146569637818,"outgroup",1,-95.8762819186885,800.737193454239,0.0156222094697093,-1.03772068666218,"blue",-0.210883947244155,0.849885698349818
"3109",32,74,51.4201347401539,12.551887440318,17.0858319386143,-1.03146569637818,"outgroup",1,-40.8131058840308,826.771724894081,0.122217675106914,-1.03772068666218,"blue",1.64128641899196,1.75862580646924
"3209",33,74,224.793393583645,12.551887440318,17.0858319386143,-1.03146569637818,"outgroup",1,24.4997074911051,1065.45779711271,1.09949099642825,-1.03772068666218,"blue",0.1462248246483,0.356757565279365
"3394",34,74,425.429775130507,12.551887440318,17.0858319386143,-1.03146569637818,"outgroup",1,-5.43016221328216,1236.16430895518,1.79842964102026,-1.03772068666218,"blue",1.30188865252041,1.14420168612762
"3426",35,74,40.7442896900232,12.551887440318,17.0858319386143,-1.03146569637818,"outgroup",1,29.7761940684048,886.685179796386,0.367526588693545,-1.03772068666218,"blue",0.0459061428214717,0.765781595417931
"3502",36,74,-264.834780956185,12.551887440318,17.0858319386143,-1.03146569637818,"outgroup",1,91.559297737316,642.889212819089,-0.630668622941672,-1.03772068666218,"blue",1.38634586907732,0.36766065850804
"3694",37,74,297.50910653427,12.551887440318,17.0858319386143,-1.03146569637818,"outgroup",1,-115.168972291936,998.504830280292,0.825359591690486,-1.03772068666218,"blue",0.874469990021175,0.799146914970403
"3796",38,74,-146.623704561943,12.551887440318,17.0858319386143,-1.03146569637818,"outgroup",1,-59.6326213855809,609.908370090435,-0.765704980169445,-1.03772068666218,"blue",0.947066345647709,-0.911952738332657
"3864",39,74,-401.230086418234,12.551887440318,17.0858319386143,-1.03146569637818,"outgroup",1,-86.7408225184856,328.193787101239,-1.91915370729221,-1.03772068666218,"blue",0.98408200683847,0.584857778533847
"3992",40,74,-13.7189627170441,12.551887440318,17.0858319386143,-1.03146569637818,"outgroup",1,-72.9448367449811,729.500896575933,-0.276046809178049,-1.03772068666218,"blue",1.64196618517658,0.715076294246245
"4061",41,74,53.2875372703423,12.551887440318,17.0858319386143,-1.03146569637818,"outgroup",1,20.3579088405282,889.810142148829,0.380321396152518,-1.03772068666218,"blue",1.25231691784989,1.817242941844
"4146",42,74,190.361474430291,12.551887440318,17.0858319386143,-1.03146569637818,"outgroup",1,4.36342748552826,1010.88959795378,0.876067632279355,-1.03772068666218,"blue",0.0185472397464835,0.533089013843424
"4284",43,74,108.359208630826,12.551887440318,17.0858319386143,-1.03146569637818,"outgroup",1,69.5517462569344,994.075650925718,0.80722481416309,-1.03772068666218,"blue",0.814385613782771,0.954278930382855
"4386",44,74,453.858265962895,12.551887440318,17.0858319386143,-1.03146569637818,"outgroup",1,-39.6657711036001,1230.35719089725,1.77465304819678,-1.03772068666218,"blue",0.229840539553489,0.831770612883652
"4431",45,74,-65.5706339690457,12.551887440318,17.0858319386143,-1.03146569637818,"outgroup",1,63.1187164964245,813.712778565337,0.0687492857156826,-1.03772068666218,"blue",0.980778993245845,0.532243675808291
"4534",46,74,140.579484727916,12.551887440318,17.0858319386143,-1.03146569637818,"outgroup",1,-3.86222654470155,952.881954221172,0.638561848528961,-1.03772068666218,"blue",0.58396255067207,0.979158341500865
"4641",47,74,200.081678501071,12.551887440318,17.0858319386143,-1.03146569637818,"outgroup",1,22.7553183041184,1039.00169284315,0.99116944817698,-1.03772068666218,"blue",2.59577105218089,3.1260428857608
"4705",48,74,43.0825093079623,12.551887440318,17.0858319386143,-1.03146569637818,"outgroup",1,-187.593046588392,671.654158757528,-0.512893781730414,-1.03772068666218,"blue",0.712078517310534,0.336817546434168
"4853",49,74,209.774781136526,12.551887440318,17.0858319386143,-1.03146569637818,"outgroup",1,28.1711895984398,1054.11066677292,1.05303144538889,-1.03772068666218,"blue",0.701785307764722,0.916873728778243
"4905",50,74,90.9875642548519,12.551887440318,17.0858319386143,-1.03146569637818,"outgroup",1,-58.9367435143256,848.215516778484,0.210016873115414,-1.03772068666218,"blue",-0.639570221180002,0.656786589439347
"32",1,75,88.5261786254071,-149.502880918603,16.6380289394199,-0.675606232315231,"ingroup",-1,-16.9466882707156,643.956456179243,-0.62629891484123,-0.669622914088399,"red",-0.161973624217801,0.696047047683091
"148",2,75,145.237406571114,-149.502880918603,16.6380289394199,-0.675606232315231,"ingroup",-1,-83.3272906986877,634.287081696979,-0.665889082912398,-0.669622914088399,"red",0.852704298040695,0.594661985497035
"202",3,75,80.5085800054673,-149.502880918603,16.6380289394199,-0.675606232315231,"ingroup",-1,-92.2646045815358,560.620941248484,-0.967506823218097,-0.669622914088399,"red",0.342186582706364,0.974262957742873
"346",4,75,-186.215368801624,-149.502880918603,16.6380289394199,-0.675606232315231,"ingroup",-1,25.7225198114996,411.884116834427,-1.57649304954794,-0.669622914088399,"red",1.91865851751068,2.11802601381636
"426",5,75,-95.0489349263639,-149.502880918603,16.6380289394199,-0.675606232315231,"ingroup",-1,-120.010390076352,357.317640821836,-1.79990935846764,-0.669622914088399,"red",1.1742329869564,1.04045038908325
"522",6,75,138.605639073966,-149.502880918603,16.6380289394199,-0.675606232315231,"ingroup",-1,-35.6426608797863,675.339944018732,-0.497802747844724,-0.669622914088399,"red",1.7773871396689,2.1503598948228
"676",7,75,-177.763815043816,-149.502880918603,16.6380289394199,-0.675606232315231,"ingroup",-1,138.723634606007,533.336785386743,-1.079218735734,-0.669622914088399,"red",0.434614982840162,-0.23604080818546
"763",8,75,74.1838880761951,-149.502880918603,16.6380289394199,-0.675606232315231,"ingroup",-1,40.9036492610764,687.464503161823,-0.448160101865477,-0.669622914088399,"red",0.0243200068621925,-0.386466690553568
"862",9,75,118.600766025452,-149.502880918603,16.6380289394199,-0.675606232315231,"ingroup",-1,7.97160292426665,698.949334774271,-0.401136748427275,-0.669622914088399,"red",1.01112553975685,1.23382585849366
"997",10,75,-121.477960943614,-149.502880918603,16.6380289394199,-0.675606232315231,"ingroup",-1,-4.63128883170157,446.267716049236,-1.43571326339913,-0.669622914088399,"red",0.234445104266522,-0.336907247909228
"1013",11,75,-283.959498944802,-149.502880918603,16.6380289394199,-0.675606232315231,"ingroup",-1,-139.42301032029,148.99445655946,-2.65286524441414,-0.669622914088399,"red",0.353782819606479,0.676774464632161
"1197",12,75,-145.719123712811,-149.502880918603,16.6380289394199,-0.675606232315231,"ingroup",-1,-105.996238655511,320.66160345623,-1.94999338745929,-0.669622914088399,"red",0.163431005511502,0.145775988490393
"1250",13,75,-137.784800492943,-149.502880918603,16.6380289394199,-0.675606232315231,"ingroup",-1,-43.8347105227959,390.757454808813,-1.66299379495924,-0.669622914088399,"red",1.19607762577872,-0.179073643775105
"1302",14,75,-193.622151494399,-149.502880918603,16.6380289394199,-0.675606232315231,"ingroup",-1,-116.510742068241,262.244072261913,-2.18917740939658,-0.669622914088399,"red",-0.449893222161727,-0.650785518328491
"1405",15,75,187.953177327266,-149.502880918603,16.6380289394199,-0.675606232315231,"ingroup",-1,6.6149456352723,766.94508878709,-0.122735768670941,-0.669622914088399,"red",0.271862799675539,1.08966665505905
"1548",16,75,-217.146912735115,-149.502880918603,16.6380289394199,-0.675606232315231,"ingroup",-1,74.2063157724625,429.436368861899,-1.50462732451374,-0.669622914088399,"red",0.108222787418229,-0.00291043725777337
"1606",17,75,191.801183140391,-149.502880918603,16.6380289394199,-0.675606232315231,"ingroup",-1,-57.3415467950001,706.836602169943,-0.36884321771444,-0.669622914088399,"red",0.733637157006819,0.866995084427027
